amount,oldbalanceOrg,newbalanceOrig,transactionType,isFraud
522.4676810719218,2643.283019946378,4.715212637451671,CASH_OUT,0
548.9767279465633,1672.2126355905204,3785.752901537196,TRANSFER,0
188.9301832478994,2596.5634632115157,4926.036629555469,TRANSFER,0
969.7367046257358,987.7795283923913,4049.565601530452,TRANSFER,0
776.257159244309,4025.871986801884,2301.0330907830767,PAYMENT,0
939.8014468563682,928.884773493539,4518.836306995533,TRANSFER,0
895.3532136755106,424.8314494473321,2049.23836559175,CASH_OUT,0
599.9104789170298,2181.230131785787,2624.6704212173377,TRANSFER,0
922.2648638480013,3291.537197530309,2385.648836978416,PAYMENT,0
93.0500395416599,2188.584124667707,2238.119363327625,CASH_OUT,0
200.00294810704946,1383.770659756543,3875.953846469529,TRANSFER,0
50.00115246598538,2790.8559194522036,2633.84453634746,CASH_OUT,0
328.70367910944805,1735.0116770609998,1583.5856101260804,CASH_OUT,0
391.7339032410346,4664.338450633165,1290.7908382923915,TRANSFER,0
274.99228661502644,4613.225698017861,188.73658483716693,TRANSFER,0
829.5938216061697,2511.8590998604773,2915.97580941523,PAYMENT,0
359.96956006012135,1639.4199700912925,1149.807077005171,TRANSFER,0
284.52983713894383,3685.6620697831954,740.6696100819155,TRANSFER,0
544.9826027424572,183.5647174153332,3269.1498191383885,TRANSFER,0
145.21960384988884,2373.8450302182564,3406.046289107744,CASH_OUT,0
803.1859958502695,1681.6169713516676,3760.77446128833,PAYMENT,0
79.17789046137197,4602.679425512773,2517.8844816929573,CASH_OUT,0
986.9525019175147,60.015136363412715,4470.273026019433,TRANSFER,0
773.3835454501741,2764.0743785917452,4681.713766991139,PAYMENT,0
202.72210312650154,3703.31790533313,4036.854698962447,TRANSFER,0
10.494506537984387,2425.089937620206,3177.967410040936,CASH_OUT,0
816.38412131256,427.01515081360833,1518.6047679559433,CASH_OUT,0
708.323057128379,4862.306950139511,4914.724608101106,TRANSFER,0
730.3621322007824,2590.0521568804897,1370.6808359596916,PAYMENT,0
772.413994952516,3070.9312215950567,1013.2846099521553,CASH_OUT,0
78.67442847541992,1183.0489135375367,2210.7705689329136,TRANSFER,0
361.67339990155125,2417.490425534019,284.2028535619423,TRANSFER,0
120.28971422750406,2145.7474597916093,4892.472323358954,TRANSFER,0
863.7879087462155,374.4792100099187,2942.167782082124,PAYMENT,0
625.1816361934201,530.8017677373361,2784.7604583208763,TRANSFER,0
334.24353472838595,4187.362598093873,3278.9813994985993,TRANSFER,0
68.24055853459352,1199.0997610329512,2485.1182388860334,CASH_OUT,0
314.4274101070839,974.7913574931528,160.31758547270792,TRANSFER,0
328.55740541661334,2524.5572562506964,3061.5564442019836,PAYMENT,0
730.9581474463738,3843.7356568125647,3580.8693847821532,TRANSFER,0
639.369683998437,309.7325928949396,2083.745303120266,PAYMENT,0
887.7766788634449,2884.0395981912793,3786.4778603559644,TRANSFER,0
474.85385053613953,596.0522142028668,1135.0064966921032,TRANSFER,0
123.99627470861019,182.3052541280923,1106.3829553309201,TRANSFER,0
714.67856328688,263.7197608110869,807.0849384378698,PAYMENT,0
761.9811233738129,4170.820541042207,1859.9737989458092,CASH_OUT,0
563.4708115816487,589.8624181403078,4235.060176945418,PAYMENT,0
772.1123440547882,225.75682206145976,4139.560310745322,CASH_OUT,0
496.32661838256877,2189.4994357145615,1914.121039817519,PAYMENT,0
525.1191652350841,4219.967359710124,2945.593679901183,TRANSFER,0
430.40331326675687,1312.0418824465096,3604.081582374578,TRANSFER,0
30.29203111037471,2108.563087629582,1206.0338731401148,CASH_OUT,0
112.35196985833792,199.61266281875612,840.7054294737354,CASH_OUT,0
36.27203975830058,2245.3925706743794,4860.479966061555,PAYMENT,0
638.2283592074615,2888.0654031856684,3087.7865660480925,PAYMENT,0
317.78420117094504,2854.5352687607237,4907.078609168319,CASH_OUT,0
511.02783770887925,1662.1334608718257,1688.7799356611454,CASH_OUT,0
908.0286415564625,1577.6659033156775,3515.1584998706576,PAYMENT,0
253.04576800313058,533.1180946829894,1113.0181827061886,CASH_OUT,0
413.3310084204516,1833.991603231342,1306.0008563695646,CASH_OUT,0
756.7733828503334,497.4733443648233,2559.51060634812,CASH_OUT,0
232.65417466416434,3832.979723560258,1598.090627540356,CASH_OUT,0
81.59501027964903,4831.37148874093,838.1078192029223,TRANSFER,0
293.30269564919917,4850.372283333534,1314.40350994663,TRANSFER,0
165.4151808177344,4325.3554968769695,178.7419723293232,CASH_OUT,0
930.0491640808602,3003.9607466980956,3522.118107387433,PAYMENT,0
809.0797776665949,3504.3284862193996,2460.583285429308,TRANSFER,0
635.2367377278714,1426.0290134020704,471.2153320226281,PAYMENT,0
872.1032872367791,3153.8521008631033,858.469965642456,PAYMENT,0
804.6537165146188,2278.247747199387,512.67269056322,TRANSFER,0
190.63720859160566,2410.0866988846624,3062.9640413793823,PAYMENT,0
893.0962034975279,3788.88280187579,471.051818062469,PAYMENT,0
541.6455307060725,1409.5917779862582,3771.4116651760805,CASH_OUT,0
808.4029543882422,1590.1980584725995,102.55459660195586,CASH_OUT,0
896.6108434238757,4623.208955643183,1246.8789399794605,CASH_OUT,0
321.41345759700454,281.1214742548612,4453.3333794595355,TRANSFER,0
114.50166490503838,2428.171492066702,3592.65659061123,CASH_OUT,0
231.79548672923198,4564.004002039309,364.8416646284386,PAYMENT,0
429.972249683125,3051.815039090785,4105.630522425899,PAYMENT,0
818.9246920928806,2732.0353710606605,2465.175607701024,PAYMENT,0
861.4269303400617,1248.720896146776,4233.915135844146,PAYMENT,0
11.91736987853475,1716.3774453222413,3003.698872251967,PAYMENT,0
513.193566064678,4260.242079023465,3409.1651601642934,TRANSFER,0
420.3239481330351,2796.090658842291,4967.507801978541,PAYMENT,0
225.99727141837658,2573.7109687838993,1161.6777296200908,TRANSFER,0
124.26604049701439,497.8985677001446,3119.7278738069417,PAYMENT,0
340.9270955466098,80.1407822756156,2301.606950286992,TRANSFER,0
943.1951553929565,4818.425943435245,197.25976461345718,TRANSFER,0
326.58691736065146,1884.9308364342082,72.35320751432516,PAYMENT,1
521.1966686346493,3016.0653104975218,596.1428890892934,PAYMENT,0
704.503864100702,398.57536593642493,3245.4587026927406,PAYMENT,0
366.8114543673975,3415.571428615233,2835.8154395669612,PAYMENT,0
971.9231723073559,4662.833543529805,2767.147805818637,CASH_OUT,0
962.6350584674007,2878.3262649870985,159.28381264130041,CASH_OUT,0
255.52338434623732,630.5766118770529,2346.5149818000355,TRANSFER,0
499.76226336292353,2908.6076373673836,4623.114089212642,TRANSFER,0
304.37391826768584,3831.736065523262,1987.959346553233,CASH_OUT,0
288.4162919055803,2032.0826828700933,3124.6123489422816,TRANSFER,1
41.70251261776013,4399.18873970734,3899.0933781157178,PAYMENT,0
611.5165123099973,3243.4147667868224,3919.626395709438,TRANSFER,0
505.1656281127172,4496.244591446012,2596.4004119763567,TRANSFER,0
56.221357493739404,3117.5265562366862,4289.759727011681,TRANSFER,0
282.2532319154284,656.4398600241211,1956.8904668187347,CASH_OUT,0
908.7245565368204,1548.4585555259455,4443.466073923992,CASH_OUT,0
243.36408121363755,1008.9747412622846,1201.1358319777266,TRANSFER,0
149.17039773076698,4544.132488584311,1401.082034952855,PAYMENT,0
492.0054964761752,3802.0003364374134,265.6031209950055,TRANSFER,0
985.7222018400477,3381.9918445500302,3977.9091827114144,CASH_OUT,0
245.8449951539429,1504.8315981581084,2085.276181163528,PAYMENT,0
673.7748696688492,920.2238602510677,1145.5830695569953,TRANSFER,0
762.8115172520739,3782.255439944559,1158.9513880828983,CASH_OUT,0
241.44935627243768,2370.7897293953984,4506.999706146165,PAYMENT,0
729.5752668688003,1128.9477607531455,4169.583002305184,TRANSFER,0
370.94421705565696,3083.1098908263752,2767.6544267859167,CASH_OUT,1
634.1443014406116,201.66926069225988,3080.554002078605,PAYMENT,0
635.3620622070903,1630.8512706412675,2371.627852751455,TRANSFER,0
538.0958106543846,2342.7849729556733,1958.3327143940444,PAYMENT,0
94.83832120413626,739.7916705470292,4577.384406091657,PAYMENT,0
836.1259831112918,4923.272387954198,628.0635176015104,PAYMENT,0
324.17616464687717,1045.4868229480712,2092.23394858114,CASH_OUT,0
190.58591784785497,651.7656502163277,1722.8095399393767,TRANSFER,0
45.571265846990094,1017.674369434482,2490.753601255742,PAYMENT,0
592.9384784723006,3845.3056657986212,2288.1593727258755,PAYMENT,1
679.176540033071,2127.528296359214,2594.447658255407,PAYMENT,0
21.50488978321687,2827.07969876269,699.5948861349705,CASH_OUT,0
514.5325930077845,105.04578493180372,2565.7075075663856,PAYMENT,0
230.36329632194827,172.15654286657278,1212.0940694360543,CASH_OUT,0
646.9469264574026,2229.1277491350806,921.6567449409563,CASH_OUT,0
178.4945968599665,4083.2762160081174,324.1710939309561,PAYMENT,0
692.4830494119536,4426.194393537826,3813.2627937807047,PAYMENT,0
389.80166956903474,433.5328379782011,2137.2096042828,CASH_OUT,0
937.0463387930508,2691.8155105051137,3133.218416558792,CASH_OUT,0
141.8333394252633,4566.148431396352,3637.9667165237165,PAYMENT,0
344.3610192950072,1939.8637719894318,3396.5833265677675,CASH_OUT,0
117.90615363438613,4147.829157141843,2352.5035954484115,CASH_OUT,0
925.0701501871699,668.478271997181,1939.492644758649,PAYMENT,0
877.9526566140761,4676.972448338994,1879.7995482033186,PAYMENT,0
261.6519195765798,3757.1165876565133,3200.2439846502816,TRANSFER,1
661.6841258040081,4706.671963934508,2473.971774709367,PAYMENT,0
818.1360892002098,3383.0861677625326,4245.661239942553,PAYMENT,0
557.424807541465,1817.019659997135,4373.50992163356,PAYMENT,0
532.0023254642265,4690.905862623612,852.8018900325923,TRANSFER,0
245.64302944594942,1377.8338815458924,681.1682577286282,CASH_OUT,0
97.63725396686972,1660.8626103086626,3152.0046301799975,PAYMENT,0
897.7296791635601,3504.0420900087015,1506.128740311397,PAYMENT,1
900.9159668775138,3826.581497626931,92.8535938254943,TRANSFER,0
634.9359499869016,4647.017419245769,4443.213346814776,TRANSFER,0
342.33464209345715,1024.0120452810474,1134.5038362190412,TRANSFER,0
352.46352673959757,3989.9901760961197,4646.403258429045,CASH_OUT,0
727.3259004758881,3692.7302669848173,3587.1722543912683,TRANSFER,0
897.6247086528142,318.9727812679893,3813.2674495574215,CASH_OUT,0
887.6509921437918,1936.1157060510347,1007.307478965802,PAYMENT,0
780.9761681283358,1413.827285300493,1170.9721280840645,PAYMENT,0
643.8214879235163,1522.452121770152,2606.338769120329,PAYMENT,0
88.71926517007358,4914.7343977735045,860.4992632493108,TRANSFER,0
165.8205705241407,3213.8870673996394,1527.1584634151613,PAYMENT,0
899.0614175844438,3588.380788967498,1607.3123897390224,TRANSFER,0
608.396914361292,4883.088186575046,798.1496662638204,CASH_OUT,0
14.1510663585465,1886.0089122881934,1025.9141669758037,PAYMENT,0
105.96418515170194,4009.2008422640297,3942.759210041283,CASH_OUT,0
665.1842602625155,2172.6548165224767,835.9792727363418,TRANSFER,0
10.036275926987592,4347.668359074899,142.28695921961244,TRANSFER,0
165.00401116041115,903.2877065565159,3146.774713144692,PAYMENT,0
550.9901204197532,4738.430885321398,4879.91559696225,PAYMENT,0
693.4357217042298,1093.8585420543984,1656.069073115607,TRANSFER,0
653.7014532050875,1631.1025349046577,593.2785159812614,PAYMENT,0
228.14796291325698,3780.9611705339025,2851.936626837654,PAYMENT,0
713.6183252407982,1968.7757078270336,4531.771055478231,CASH_OUT,0
241.06284205931607,3041.0568838322333,3920.308899142394,TRANSFER,0
328.7726996684714,2222.8675053471425,3112.57934206358,CASH_OUT,0
747.758948092434,3711.849685448909,1575.2824830379968,PAYMENT,0
651.3847345519786,1141.6562618430542,2709.4008663810996,CASH_OUT,0
849.977293441707,292.28993618438506,456.2242065212768,TRANSFER,0
659.3248278388417,1499.6469873653311,3394.72712140335,CASH_OUT,0
570.4670603187942,2371.543324342151,3625.480094488254,CASH_OUT,0
98.20639398895202,840.1002609633929,4825.158114549594,PAYMENT,0
370.87722404413637,1773.9864482819435,1301.9867937253582,TRANSFER,0
268.87635584331684,1999.9150914678426,92.28209521511322,PAYMENT,0
247.76969516218816,286.95921844136774,2728.0423221357532,PAYMENT,0
973.1455019786833,2916.536240921023,3533.952521984072,TRANSFER,0
396.1322360434266,4421.717139856438,3952.03737941494,CASH_OUT,0
892.5863224012277,758.7145647652621,968.694665124053,PAYMENT,0
632.9829328672765,2989.04006700757,1308.7643451851184,CASH_OUT,0
795.8372470239402,3323.6960245542314,2562.954626336482,TRANSFER,0
505.12390763966613,2096.673402096442,1653.0040498500093,PAYMENT,0
579.0193652032273,3505.4879368213496,4302.557432937225,CASH_OUT,0
495.0551053497696,2053.6577174550603,2368.800768693601,CASH_OUT,0
199.26677285905427,2523.1864398871744,3997.893220510015,PAYMENT,0
723.8398546851978,36.7652227721349,2903.0988024117687,TRANSFER,0
284.36850062865153,3458.600570673444,3865.45070808556,CASH_OUT,0
29.19438659929657,3306.713394723622,1663.3649326516193,TRANSFER,0
647.244934427632,192.0043866317228,4157.083109651556,PAYMENT,0
181.2251260100137,1841.2505369756655,1372.8615777551079,CASH_OUT,0
940.7562914311497,4895.159203958337,2730.494040016454,CASH_OUT,0
954.1589341175744,2103.682812843084,1070.035565869371,CASH_OUT,0
915.2900682693463,2509.7270256592087,2377.6326081309667,TRANSFER,0
373.30790675416716,4549.650790798592,1590.8760475435158,CASH_OUT,0
20.379333446223093,3586.309379328782,1333.5171531860713,CASH_OUT,1
928.6769697747867,2910.3506556211178,4834.925090140187,PAYMENT,0
431.04322757572777,3989.0234067053625,800.3705274336531,CASH_OUT,0
966.8215449484512,4321.831332279866,3936.6291872869765,TRANSFER,0
963.8018772038066,2284.4403586863345,4920.824797416075,PAYMENT,0
853.7444081900233,2375.541824659177,99.50741870038915,PAYMENT,0
297.9766476092378,1930.254678259179,3495.137070210475,CASH_OUT,0
388.1722399589156,4833.530700092303,1264.5590277814356,PAYMENT,0
851.8809881592726,3485.831271451752,202.43912164152223,CASH_OUT,0
320.33739513049625,416.11533104036147,2014.447894783154,PAYMENT,0
173.64528295266203,4314.798116565093,4676.089050854375,TRANSFER,0
559.0172561460585,2402.7997041813405,58.82547183498843,CASH_OUT,0
936.4740002899771,343.76953211243733,2939.4284596489083,TRANSFER,0
697.5496476915981,2748.5862758165554,2506.9823929766217,CASH_OUT,0
572.2108642389181,2085.8213948785105,4366.920821855238,TRANSFER,0
101.69061130191469,4388.747024313125,420.0085726031283,TRANSFER,0
616.9321905656739,1019.9730180469369,3407.6301494332515,PAYMENT,0
990.103580853742,4132.3230474609145,3400.5484921663865,CASH_OUT,0
144.3835951603414,2788.4434559272636,3345.4000843114163,PAYMENT,0
520.738004101918,273.05151606734523,4711.672474675185,TRANSFER,0
877.9862065683157,4859.226506627423,4115.4376450344025,CASH_OUT,0
742.0647746654334,2563.0762205159995,209.86363121753004,TRANSFER,0
698.5306622902916,1454.3842711579125,2355.414253522566,TRANSFER,0
703.9716635671737,2347.0342099462905,1989.7652810066675,TRANSFER,0
362.6936954636564,4289.288917587445,1550.7361054540104,TRANSFER,0
297.1238850431709,1524.5156219253176,2256.6836257704863,PAYMENT,0
810.314349701121,963.3819824335015,1920.9709246298873,TRANSFER,0
811.0628277057848,645.3562346544073,2161.6694993933265,PAYMENT,0
867.7369569872031,1489.2969919510563,4896.309328043212,TRANSFER,0
913.674349793689,3900.2404352002172,443.1648737479038,CASH_OUT,0
513.7856868666331,2358.1318259763084,4611.154349193649,TRANSFER,0
504.0087132137636,1137.4080184677,2401.1835673551336,TRANSFER,0
799.3037030719413,830.924998048746,3118.7112274977057,CASH_OUT,0
651.7141111238764,1663.6473825518956,4150.914833088469,CASH_OUT,0
703.4570428714148,4699.6218644285445,1802.3151457462777,TRANSFER,0
796.8137060889205,1715.1335629501218,2152.1095404398343,TRANSFER,0
890.5553151084785,4940.620379773177,2047.5924013935698,PAYMENT,0
341.3051810672781,2426.1522788267807,1873.6551126787992,CASH_OUT,0
378.7050378767443,895.8195914507544,4627.646608234475,CASH_OUT,0
98.51203014166465,4455.700458967547,4144.64945596506,PAYMENT,0
580.3887402911931,2301.7768656741346,544.9999493148805,TRANSFER,0
40.762562427758375,3548.356717522622,540.6167623854802,TRANSFER,0
468.27002804179784,4918.557916045759,2139.3475742649557,CASH_OUT,0
544.9314115340387,250.87675159987,493.28688366404526,PAYMENT,0
290.108545867643,483.4727989378357,3095.465476355598,TRANSFER,0
592.8790942661657,3602.2837073137807,718.4580363086695,CASH_OUT,0
35.34774868935418,1409.12501647736,2611.8663198340055,TRANSFER,0
42.16144780546834,921.5069847504953,36.09973501858876,TRANSFER,0
823.48755785636,196.80939909864748,1582.9817420632337,TRANSFER,0
363.38968820420655,109.23355993100903,3385.953618363277,CASH_OUT,0
131.42521008862536,3872.4280155989545,2420.194701139242,PAYMENT,0
524.6320437545304,672.1671368477499,4891.34742999494,PAYMENT,0
771.1435853331178,2338.6030798557545,4370.518980331054,TRANSFER,0
219.74192235935897,3029.484075897415,1795.353895215756,PAYMENT,0
624.7760234399052,2141.7590028442314,227.432707361373,TRANSFER,0
89.92072766879916,135.53326168116553,4228.131500575094,CASH_OUT,0
56.42331256276466,3917.507512939544,4556.171551573357,CASH_OUT,0
533.6978584103073,52.566122708267436,4103.1369670951835,CASH_OUT,0
542.931946002056,3809.44947188742,639.7497045988243,TRANSFER,0
639.2427519907155,4466.522468940613,4989.575672061439,PAYMENT,0
727.4608770540482,2164.1996052858613,1292.9211077638693,CASH_OUT,0
975.972819065222,2677.712365488991,3621.02456404185,TRANSFER,0
518.7188465596894,2384.916963088269,4540.1743816786075,PAYMENT,0
326.34169057653975,1946.043093117194,1178.4355716535472,PAYMENT,0
796.2102637948601,4437.122676851801,4541.29277338533,PAYMENT,0
274.4780900057639,4469.667553349953,1547.407895974335,TRANSFER,0
441.7765636021079,1679.0818232076726,4882.0661119202805,TRANSFER,0
83.06409943555462,3075.34877007349,1406.300101902373,TRANSFER,0
30.223989698380223,4634.537810729321,4767.179123789176,CASH_OUT,0
962.8351726045354,4810.292494706758,267.72325446337453,TRANSFER,0
836.8002199096449,2544.795202110238,3546.360058349065,CASH_OUT,0
697.4943350632295,2264.124026421634,2660.5556691850184,CASH_OUT,0
411.90817969219853,1393.471579642629,2389.3853856136534,CASH_OUT,0
177.42784847049154,4794.35936595205,1117.4715712792,TRANSFER,0
160.65485745773063,714.0715223643368,3527.97894888246,CASH_OUT,0
253.99168367377234,2899.147880238625,954.0474572315355,TRANSFER,0
551.4805313825899,1412.7513375931944,2764.208979923841,TRANSFER,0
716.022943086562,1395.0414517389831,1266.226815201254,CASH_OUT,0
661.8963898341426,2024.8429368809423,4778.106898906781,CASH_OUT,0
283.5342274612131,4993.964679078273,143.15596917826412,CASH_OUT,0
955.0909542598781,274.8315341991103,998.6414005561828,TRANSFER,0
739.2074321122897,2892.709091017657,1211.5530319372385,TRANSFER,0
556.5822822488436,412.8607901763859,2070.339128839082,CASH_OUT,0
613.6621425031805,772.6041499525949,1163.6512093502677,CASH_OUT,0
422.502062115651,2197.8147088644932,2456.745451343926,PAYMENT,0
251.4923345536517,2552.3006567322063,4362.327616292695,CASH_OUT,0
359.1928152580053,1293.96204182262,3560.317107045854,PAYMENT,0
759.0568799120473,1582.285654372081,2899.8099026755553,PAYMENT,0
19.32152118660709,434.8351012796653,445.01588991339827,TRANSFER,0
120.49227730438166,1516.0989192212526,3469.960541946378,TRANSFER,0
50.77262881164398,4832.79219690272,832.0714215546992,PAYMENT,0
45.525158307375285,4723.536908362408,3931.83692980849,PAYMENT,0
856.1832810909522,1674.391450684925,1250.2837925507658,CASH_OUT,0
705.1395700831235,2854.269681393808,2085.2436416045043,PAYMENT,0
476.80295994188856,4547.976955554722,1752.3510115896395,CASH_OUT,0
102.34498984774648,30.919113204483374,4294.069573374284,TRANSFER,1
494.1577957412482,4053.4178516879592,632.7222935670407,CASH_OUT,0
476.10441192666286,4741.847763944595,2828.224411923943,TRANSFER,0
177.3358605604651,456.62867166778534,710.3080472153111,PAYMENT,0
436.68239099178317,807.2384301646051,3523.9791806609333,PAYMENT,0
401.5122107253866,4803.731513856777,4525.390638972406,PAYMENT,0
617.7708475619554,2687.7007182017314,2173.038269336267,CASH_OUT,0
636.9181826133056,70.9831723586185,2440.4613013248795,TRANSFER,0
50.07748972318429,1288.1599938176457,4637.114182413811,TRANSFER,0
377.73955155333886,2249.7183713442982,2604.9569432467856,TRANSFER,0
627.7306161356652,3464.5445551238386,2437.9921902478045,TRANSFER,0
505.62057728718725,3665.801890683998,2891.6455135215206,TRANSFER,0
857.2073919823806,4977.10756462728,3446.1486818147596,CASH_OUT,0
660.4001634608503,1437.555996918795,534.416875435157,TRANSFER,0
167.11975494602254,2691.1005093423764,4105.552638707581,PAYMENT,0
75.2159036634277,2666.617739298025,2177.525137266296,TRANSFER,0
644.207181815284,2028.2262972361875,361.74254948742765,PAYMENT,0
31.378753988913704,845.809469212101,3930.9133459910654,CASH_OUT,0
587.846703367096,4887.282815919213,1884.7498584313605,CASH_OUT,0
940.5290902178328,4266.58593333293,501.8374754752697,PAYMENT,0
577.5968069864996,2491.665141471186,3168.895197716253,TRANSFER,0
391.2290765754893,3016.227113420149,4400.656767168209,CASH_OUT,0
645.0717773501414,1136.3052677983114,4438.767547069931,CASH_OUT,0
460.96162603905907,2718.9353519587344,4788.317374044866,CASH_OUT,0
547.8887053693553,3474.850665607379,4338.52729883344,TRANSFER,0
941.7574847326425,2575.8351419329438,10.704596727376114,PAYMENT,0
389.17212461177036,4951.425852924706,1901.2058320669512,PAYMENT,0
961.3846110047947,3056.708281238631,4092.712899527515,TRANSFER,0
905.8238887462834,1854.8685629608453,1831.265029992371,CASH_OUT,0
199.81217911534995,3860.7601380791907,3007.7425318985306,TRANSFER,1
74.01449437078963,852.3125579082102,3031.58473687266,TRANSFER,0
105.27411137053952,1922.5790685313327,1825.1265201941153,PAYMENT,0
23.13071652329198,1734.7947518879291,4522.369636406438,TRANSFER,0
98.97074595214876,2159.035475538886,2516.141726930588,TRANSFER,0
684.5917395492751,3908.8991296436316,2323.921029687504,CASH_OUT,0
75.83270521792784,2420.865160817037,4987.568728309479,CASH_OUT,0
322.3807521422925,3970.0722513298138,2467.5018203630834,PAYMENT,0
845.6509344146073,2882.4445156993293,891.9912596429052,CASH_OUT,0
28.155576057146735,1710.3471732877767,2565.34711431719,TRANSFER,0
815.3961401759911,4049.8937184173624,4070.0836775996504,TRANSFER,0
285.44550089953293,1191.448352765458,3884.301634491407,TRANSFER,0
122.57400348354797,1121.9148989989774,3942.908825542355,PAYMENT,0
698.2534795373299,2522.514620274179,3540.118919989559,CASH_OUT,0
630.7981325459846,1304.2462298104447,1271.0891453334411,TRANSFER,0
878.0846534594177,45.43517475608161,4310.420429201157,CASH_OUT,0
736.3956885848663,3241.487636494008,4467.217326881326,CASH_OUT,0
804.4635257329244,2555.46910736199,970.7634830927453,CASH_OUT,0
285.62439970844997,2227.589072465806,652.2781827569696,CASH_OUT,0
181.5523460608242,4834.842573091577,4878.0248429455605,PAYMENT,0
751.861677882654,2855.9959198145684,4341.619818251839,PAYMENT,0
807.8005655709277,4317.157888946923,4466.180736049733,PAYMENT,0
990.5526162906699,697.2511810258009,4431.881923121976,TRANSFER,0
415.55458852686934,2846.0323156471386,2708.434120168642,TRANSFER,0
375.1579953638193,4339.898133654515,3232.0086833289984,TRANSFER,0
777.5308959382869,2915.52878639949,2726.814260668208,PAYMENT,0
344.0995225517527,3590.070890635008,256.03174595164535,CASH_OUT,0
931.1035389755469,1860.2178390610368,3727.515426763863,PAYMENT,0
859.1206880837967,462.24758518533304,2526.6601666794013,TRANSFER,0
431.84905723814325,2289.501475635357,3238.545373951149,TRANSFER,0
752.1167124525399,1972.3969541942877,2513.1990248776765,CASH_OUT,0
755.770159714259,4335.300911894737,2459.0566116122795,PAYMENT,0
107.60824949175294,1219.9765117623613,858.9455473888341,CASH_OUT,0
903.0401421461688,4833.67113767554,1393.5685757057447,PAYMENT,0
507.72611058561785,4790.6905990224805,794.263459719779,TRANSFER,0
827.325178777203,1238.1582153571935,978.3314781267122,CASH_OUT,0
323.4493530254587,1740.2597773866025,4864.886902101524,CASH_OUT,0
896.0456123537194,4477.778704369425,765.5672288609921,PAYMENT,0
392.2556703404923,4833.1111044805375,1346.3521215260382,PAYMENT,0
15.783463222896868,2217.19551418022,2952.948288692925,PAYMENT,0
905.8550665371673,1604.985228204489,3050.8928811832093,TRANSFER,0
